2008,1,18,5,1759,1700,1928,1830,AA,1367,N443AA,149,150,122,58,59,ATL,DFW,732,9,18,0,,0,0,0,4,0,54
2008,1,19,6,1736,1700,1932,1830,AA,1367,N410AA,176,150,121,62,36,ATL,DFW,732,10,45,0,,0,0,13,26,0,23
2008,1,28,1,1715,1700,1831,1830,AA,1367,N246AA,136,150,124,1,15,ATL,DFW,732,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1822,1700,2000,1830,AA,1367,N237AA,158,150,134,90,82,ATL,DFW,732,10,14,0,,0,0,0,8,0,82
2008,1,31,4,1729,1700,1924,1830,AA,1367,N533AA,175,150,124,54,29,ATL,DFW,732,15,36,0,,0,0,0,36,0,18
2008,1,8,2,1320,1230,1429,1400,AA,1393,N242AA,129,150,116,29,50,ATL,DFW,732,5,8,0,,0,29,0,0,0,0
2008,1,17,4,1608,1230,1734,1400,AA,1393,N581AA,146,150,122,214,218,ATL,DFW,732,10,14,0,,0,187,0,0,0,27
2008,1,25,5,1258,1230,1418,1400,AA,1393,N490AA,140,150,125,18,28,ATL,DFW,732,6,9,0,,0,18,0,0,0,0
2008,1,29,2,1301,1230,1506,1400,AA,1393,N450AA,185,150,131,66,31,ATL,DFW,732,29,25,0,,0,25,0,35,0,6
2008,1,4,5,1022,1005,1144,1140,AA,1657,N3CLAA,142,155,118,4,17,ATL,DFW,732,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1042,1005,1156,1140,AA,1657,N3CYAA,134,155,112,16,37,ATL,DFW,732,7,15,0,,0,0,0,1,0,15
2008,1,7,1,1052,1005,1202,1140,AA,1657,N3BWAA,130,155,114,22,47,ATL,DFW,732,6,10,0,,0,22,0,0,0,0
2008,1,18,5,1025,1005,1149,1140,AA,1657,N3BTAA,144,155,125,9,20,ATL,DFW,732,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1025,1005,1203,1140,AA,1657,N3AXAA,158,155,123,23,20,ATL,DFW,732,7,28,0,,0,20,0,3,0,0
2008,1,4,5,1415,1400,1541,1525,AA,1699,N512AA,146,145,118,16,15,ATL,DFW,732,8,20,0,,0,4,0,1,0,11
2008,1,10,4,1425,1400,1546,1525,AA,1699,N534AA,141,145,120,21,25,ATL,DFW,732,9,12,0,,0,21,0,0,0,0
2008,1,14,1,1427,1400,1601,1525,AA,1699,N443AA,154,145,132,36,27,ATL,DFW,732,6,16,0,,0,9,0,9,0,18
2008,1,15,2,1435,1400,1600,1525,AA,1699,N524AA,145,145,123,35,35,ATL,DFW,732,6,16,0,,0,35,0,0,0,0
2008,1,17,4,1510,1400,1647,1525,AA,1699,N519AA,157,145,122,82,70,ATL,DFW,732,13,22,0,,0,13,0,12,0,57
2008,1,19,6,1438,1400,1723,1525,AA,1699,N573AA,225,145,125,118,38,ATL,DFW,732,9,91,0,,0,0,20,80,0,18
2008,1,27,7,1421,1400,1538,1525,AA,1699,N245AA,137,145,109,13,21,ATL,DFW,732,13,15,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1500,1400,1621,1525,AA,1699,N4UCAA,141,145,119,56,60,ATL,DFW,732,4,18,0,,0,0,0,4,0,52
2008,1,29,2,1448,1400,1624,1525,AA,1699,N4XMAA,156,145,132,59,48,ATL,DFW,732,8,16,0,,0,0,0,15,0,44
2008,1,31,4,1433,1400,1623,1525,AA,1699,N4YNAA,170,145,137,58,33,ATL,DFW,732,9,24,0,,0,0,0,51,0,7
2008,1,2,3,703,625,852,815,AA,1721,N3BCAA,109,110,85,37,38,ATL,MIA,595,4,20,0,,0,37,0,0,0,0
2008,1,12,6,843,815,1029,1010,AA,1737,N3BJAA,106,115,81,19,28,ATL,MIA,595,8,17,0,,0,19,0,0,0,0
2008,1,3,4,1436,1355,1633,1545,AA,1761,N3BCAA,117,110,82,48,41,ATL,MIA,595,9,26,0,,0,25,0,7,0,16
2008,1,7,1,1447,1355,1635,1545,AA,1761,N3ACAA,108,110,79,50,52,ATL,MIA,595,4,25,0,,0,0,0,5,0,45
2008,1,18,5,1420,1355,1612,1545,AA,1761,N3BNAA,112,110,84,27,25,ATL,MIA,595,5,23,0,,0,25,0,2,0,0
2008,1,19,6,1457,1355,1756,1545,AA,1761,N3CWAA,179,110,94,131,62,ATL,MIA,595,7,78,0,,0,0,32,69,0,30
2008,1,22,2,1410,1355,1541,1545,AA,1761,N3AEAA,91,110,76,-4,15,ATL,MIA,595,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1511,1355,1702,1545,AA,1761,N3BCAA,111,110,86,77,76,ATL,MIA,595,5,20,0,,0,0,0,1,0,76
2008,1,26,6,1434,1355,1626,1545,AA,1761,N3BTAA,112,110,76,41,39,ATL,MIA,595,10,26,0,,0,0,0,7,0,34
2008,1,8,2,1701,1445,1910,1659,AA,1868,N444AA,129,134,106,131,136,ATL,LGA,761,6,17,0,,0,131,0,0,0,0
2008,1,9,3,1603,1445,1824,1659,AA,1868,N547AA,141,134,107,85,78,ATL,LGA,761,4,30,0,,0,0,0,85,0,0
2008,1,11,5,1647,1445,1856,1659,AA,1868,N511AA,129,134,96,117,122,ATL,LGA,761,3,30,0,,0,0,0,117,0,0
2008,1,13,7,1527,1445,1734,1659,AA,1868,N569AA,127,134,92,35,42,ATL,LGA,761,16,19,0,,0,0,0,6,0,29
2008,1,14,1,1516,1445,1731,1659,AA,1868,N503AA,135,134,108,32,31,ATL,LGA,761,4,23,0,,0,28,0,1,0,3
2008,1,17,4,1500,1445,1707,1659,AA,1868,N522AA,127,134,96,8,15,ATL,LGA,761,3,28,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1657,1445,1920,1659,AA,1868,N4WTAA,143,134,99,141,132,ATL,LGA,761,7,37,0,,0,0,0,22,0,119
2008,1,22,2,1605,1445,1844,1659,AA,1868,N255AA,159,134,103,105,80,ATL,LGA,761,3,53,0,,0,0,0,105,0,0
2008,1,27,7,1709,1445,1944,1659,AA,1868,N576AA,155,134,121,165,144,ATL,LGA,761,4,30,0,,0,0,0,21,0,144
2008,1,30,3,1631,1445,1845,1659,AA,1868,N4WRAA,134,134,93,106,106,ATL,LGA,761,8,33,0,,0,0,0,106,0,0
2008,1,1,2,1957,1820,2148,2020,AA,1945,N3AFAA,111,120,89,88,97,ATL,MIA,595,5,17,0,,0,0,0,7,0,81
2008,1,2,3,1844,1820,2035,2020,AA,1945,N3CRAA,111,120,90,15,24,ATL,MIA,595,7,14,0,,0,14,0,0,0,1
2008,1,3,4,1929,1820,2132,2020,AA,1945,N3BSAA,123,120,92,72,69,ATL,MIA,595,11,20,0,,0,0,0,15,0,57
2008,1,6,7,1848,1820,2027,2020,AA,1945,N3BJAA,99,120,82,7,28,ATL,MIA,595,2,15,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,1837,1820,2020,2020,AA,1945,N3CVAA,103,120,83,0,17,ATL,MIA,595,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1837,1820,2023,2020,AA,1945,N3ACAA,106,120,86,3,17,ATL,MIA,595,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1840,1820,2027,2020,AA,1945,N3BXAA,107,120,81,7,20,ATL,MIA,595,10,16,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1911,1820,33,2020,AA,1945,N3AUAA,322,120,83,253,51,ATL,MIA,595,15,224,0,,0,0,0,202,0,51
2008,1,17,4,1857,1820,2103,2020,AA,1945,N3AMAA,126,120,81,43,37,ATL,MIA,595,14,31,0,,0,0,0,11,0,32
2008,1,20,7,1844,1820,2033,2020,AA,1945,N3CBAA,109,120,88,13,24,ATL,MIA,595,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1929,1820,2124,2020,AA,1945,N3CLAA,115,120,84,64,69,ATL,MIA,595,6,25,0,,0,0,0,0,0,64
2008,1,24,4,1848,1820,2042,2020,AA,1945,N3AMAA,114,120,83,22,28,ATL,MIA,595,9,22,0,,0,0,0,4,0,18
2008,1,26,6,1845,1820,2022,2020,AA,1945,N3AXAA,97,120,76,2,25,ATL,MIA,595,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1838,1820,2032,2020,AA,1945,N3BGAA,114,120,84,12,18,ATL,MIA,595,10,20,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,2031,1820,2221,2020,AA,1945,N3AUAA,110,120,86,121,131,ATL,MIA,595,5,19,0,,0,0,0,4,0,117
2008,1,31,4,1940,1820,2135,2015,AA,1945,N3DFAA,115,115,85,80,80,ATL,MIA,595,12,18,0,,0,72,0,0,0,8
2008,1,2,3,1121,1035,1228,1145,AA,1986,N577AA,127,130,99,43,46,ATL,ORD,606,8,20,0,,0,0,0,2,0,41
2008,1,7,1,1106,1035,1239,1145,AA,1986,N493AA,153,130,99,54,31,ATL,ORD,606,6,48,0,,0,0,0,54,0,0
2008,1,10,4,1128,1035,1222,1145,AA,1986,N415AA,114,130,88,37,53,ATL,ORD,606,5,21,0,,0,0,0,0,0,37
2008,1,14,1,1207,1035,1304,1145,AA,1986,N477AA,117,130,101,79,92,ATL,ORD,606,4,12,0,,0,0,0,0,0,79
2008,1,21,1,1250,1035,1402,1145,AA,1986,N440AA,132,130,116,137,135,ATL,ORD,606,8,8,0,,0,0,0,5,0,132
2008,1,22,2,1114,1035,1242,1145,AA,1986,N4WJAA,148,130,113,57,39,ATL,ORD,606,11,24,0,,0,0,0,52,0,5
2008,1,2,3,1538,1505,1648,1610,AA,1996,N427AA,130,125,107,38,33,ATL,ORD,606,6,17,0,,0,0,0,38,0,0
2008,1,3,4,1525,1505,1624,1610,AA,1996,N237AA,119,125,95,14,20,ATL,ORD,606,8,16,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1532,1505,1624,1610,AA,1996,N584AA,112,125,95,14,27,ATL,ORD,606,7,10,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1531,1505,1645,1610,AA,1996,N411AA,134,125,102,35,26,ATL,ORD,606,7,25,0,,0,0,0,35,0,0
2008,1,8,2,1552,1505,1745,1610,AA,1996,N496AA,173,125,110,95,47,ATL,ORD,606,5,58,0,,0,0,0,95,0,0
2008,1,10,4,1528,1505,1636,1610,AA,1996,N232AA,128,125,99,26,23,ATL,ORD,606,7,22,0,,0,0,0,7,0,19
2008,1,17,4,1609,1505,1800,1610,AA,1996,N474AA,171,125,142,110,64,ATL,ORD,606,6,23,0,,0,0,0,55,0,55
2008,1,18,5,1520,1505,1619,1610,AA,1996,N4XVAA,119,125,92,9,15,ATL,ORD,606,5,22,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1556,1505,1753,1610,AA,1996,N502AA,177,125,140,103,51,ATL,ORD,606,12,25,0,,0,0,0,65,0,38
2008,1,22,2,1538,1505,1757,1610,AA,1996,N584AA,199,125,112,107,33,ATL,ORD,606,16,71,0,,0,0,0,77,0,30
2008,1,23,3,1539,1505,1702,1610,AA,1996,N528AA,143,125,115,52,34,ATL,ORD,606,7,21,0,,0,0,0,47,0,5
2008,1,28,1,1604,1505,1734,1610,AA,1996,N511AA,150,125,110,84,59,ATL,ORD,606,8,32,0,,0,0,0,84,0,0
2008,1,29,2,1730,1505,1931,1610,AA,1996,N558AA,181,125,138,201,145,ATL,ORD,606,4,39,0,,0,0,0,198,0,3
2008,1,31,4,1742,1505,2104,1620,AA,1996,N426AA,262,135,126,284,157,ATL,ORD,606,13,123,0,,0,0,0,236,0,48
2008,1,2,3,1002,945,1203,1200,AA,2370,N584AA,121,135,97,3,17,ATL,LGA,761,2,22,0,,0,NA,NA,NA,NA,NA
2008,1,9,3,1107,945,1311,1200,AA,2370,N446AA,124,135,107,71,82,ATL,LGA,761,3,14,0,,0,0,0,67,0,4
2008,1,11,5,1028,945,NA,1104,AA,2370,N214AA,NA,79,NA,NA,43,ATL,LGA,761,NA,80,0,,1,NA,NA,NA,NA,NA
2008,1,2,3,2010,1925,2235,2140,AA,2394,N472AA,145,135,109,55,45,ATL,LGA,761,10,26,0,,0,0,0,13,0,42
2008,1,9,3,1951,1925,2226,2140,AA,2394,N455AA,155,135,111,46,26,ATL,LGA,761,3,41,0,,0,0,0,46,0,0
2008,1,11,5,2115,1925,2344,2140,AA,2394,N421AA,149,135,109,124,110,ATL,LGA,761,4,36,0,,0,0,0,14,0,110
2008,1,14,1,1955,1925,2223,2140,AA,2394,N445AA,148,135,112,43,30,ATL,LGA,761,5,31,0,,0,0,0,43,0,0
2008,1,17,4,2005,1925,2230,2140,AA,2394,N455AA,145,135,105,50,40,ATL,LGA,761,8,32,0,,0,0,0,10,0,40
2008,1,18,5,2032,1925,2233,2140,AA,2394,N537AA,121,135,97,53,67,ATL,LGA,761,4,20,0,,0,0,0,2,0,51
2008,1,20,7,2151,1925,2350,2140,AA,2394,N447AA,119,135,92,130,146,ATL,LGA,761,2,25,0,,0,130,0,0,0,0
2008,1,22,2,1952,1925,2233,2140,AA,2394,N472AA,161,135,103,53,27,ATL,LGA,761,12,46,0,,0,0,0,53,0,0
2008,1,30,3,2054,1925,2250,2140,AA,2394,N475AA,116,135,98,70,89,ATL,LGA,761,5,13,0,,0,0,0,0,0,70
2008,1,31,4,2019,1925,2206,2145,AA,2394,N587AA,107,140,93,21,54,ATL,LGA,761,5,9,0,,0,7,0,0,0,14
2008,2,1,5,1231,1210,1356,1340,AA,477,N582AA,145,150,124,16,21,ATL,DFW,732,7,14,0,,0,14,0,0,0,2
2008,2,13,3,1315,1210,1442,1340,AA,477,N208AA,147,150,119,62,65,ATL,DFW,732,12,16,0,,0,0,15,0,0,47
2008,2,14,4,1240,1210,1409,1340,AA,477,N274AA,149,150,123,29,30,ATL,DFW,732,5,21,0,,0,6,0,0,0,23
2008,2,17,7,1229,1210,1352,1340,AA,477,N490AA,143,150,122,12,19,ATL,DFW,732,6,15,0,,0,NA,NA,NA,NA,NA
2008,2,18,1,1246,1210,1421,1340,AA,477,N481AA,155,150,128,41,36,ATL,DFW,732,4,23,0,,0,0,0,5,0,36
2008,2,21,4,1245,1210,1418,1340,AA,477,N262AA,153,150,131,38,35,ATL,DFW,732,5,17,0,,0,0,0,3,0,35
2008,2,22,5,1226,1210,1409,1340,AA,477,N4XDAA,163,150,121,29,16,ATL,DFW,732,5,37,0,,0,0,1,13,0,15
2008,2,27,3,1230,1210,1343,1340,AA,477,N262AA,133,150,114,3,20,ATL,DFW,732,7,12,0,,0,NA,NA,NA,NA,NA
2008,2,28,4,1315,1210,1451,1340,AA,477,N493AA,156,150,127,71,65,ATL,DFW,732,8,21,0,,0,0,0,11,0,60
2008,2,1,5,1623,1600,1738,1730,AA,565,N244AA,135,150,117,8,23,ATL,DFW,732,5,13,0,,0,NA,NA,NA,NA,NA
2008,2,5,2,1654,1600,1907,1730,AA,565,N575AA,193,150,133,97,54,ATL,DFW,732,10,50,0,,0,0,0,64,0,33
2008,2,8,5,1645,1600,1812,1730,AA,565,N4UBAA,147,150,115,42,45,ATL,DFW,732,9,23,0,,0,0,0,0,0,42
2008,2,13,3,1622,1600,1743,1730,AA,565,N421AA,141,150,115,13,22,ATL,DFW,732,13,13,0,,0,NA,NA,NA,NA,NA
2008,2,17,7,1643,1600,1926,1730,AA,565,N535AA,223,150,124,116,43,ATL,DFW,732,14,85,0,,0,0,31,73,0,12
2008,2,18,1,1650,1600,1850,1730,AA,565,N502AA,180,150,120,80,50,ATL,DFW,732,36,24,0,,0,50,0,30,0,0
2008,2,19,2,1615,1600,1752,1730,AA,565,N439AA,157,150,121,22,15,ATL,DFW,732,20,16,0,,0,0,0,9,0,13
2008,2,21,4,1625,1600,1809,1730,AA,565,N248AA,164,150,131,39,25,ATL,DFW,732,9,24,0,,0,0,8,14,0,17
2008,2,24,7,1747,1600,1902,1730,AA,565,N536AA,135,150,115,92,107,ATL,DFW,732,8,12,0,,0,0,0,0,0,92
2008,2,28,4,1630,1600,1810,1730,AA,565,N545AA,160,150,125,40,30,ATL,DFW,732,14,21,0,,0,23,0,10,0,7
2008,2,8,5,1117,1055,1315,1250,AA,1039,N3CJAA,118,115,85,25,22,ATL,MIA,595,7,26,0,,0,0,0,4,0,21
2008,2,11,1,1125,1055,1305,1250,AA,1039,N3BSAA,100,115,83,15,30,ATL,MIA,595,4,13,0,,0,0,0,0,0,15
2008,2,12,2,1146,1055,1344,1250,AA,1039,N3ACAA,118,115,94,54,51,ATL,MIA,595,11,13,0,,0,2,0,3,0,49
2008,2,13,3,1227,1055,1515,1250,AA,1039,N3BMAA,168,115,142,145,92,ATL,MIA,595,9,17,0,,0,70,0,53,0,22
2008,2,18,1,1122,1055,1322,1250,AA,1039,N3BAAA,120,115,92,32,27,ATL,MIA,595,6,22,0,,0,0,24,5,0,3
2008,2,21,4,1119,1055,1308,1250,AA,1039,N3ASAA,109,115,88,18,24,ATL,MIA,595,4,17,0,,0,0,5,0,0,13
2008,2,22,5,1135,1055,1348,1250,AA,1039,N3DKAA,133,115,91,58,40,ATL,MIA,595,7,35,0,,0,0,0,23,0,35
2008,2,23,6,1121,1055,1309,1250,AA,1039,N3DJAA,108,115,79,19,26,ATL,MIA,595,4,25,0,,0,8,0,0,0,11
2008,2,26,2,1212,1055,1401,1250,AA,1039,N3BEAA,109,115,93,71,77,ATL,MIA,595,5,11,0,,0,0,0,0,0,71
2008,2,1,5,2055,2005,2227,2135,AA,1129,N532AA,152,150,120,52,50,ATL,DFW,732,9,23,0,,0,0,0,2,0,50
2008,2,7,4,2058,2005,2216,2135,AA,1129,N421AA,138,150,114,41,53,ATL,DFW,732,5,19,0,,0,0,0,0,0,41
2008,2,8,5,2022,2005,2146,2135,AA,1129,N403AA,144,150,121,11,17,ATL,DFW,732,5,18,0,,0,NA,NA,NA,NA,NA
2008,2,13,3,2040,2005,2210,2135,AA,1129,N402AA,150,150,123,35,35,ATL,DFW,732,8,19,0,,0,0,0,2,0,33
2008,2,14,4,2027,2005,2150,2135,AA,1129,N218AA,143,150,119,15,22,ATL,DFW,732,6,18,0,,0,0,0,4,0,11
2008,2,17,7,2059,2010,2233,2140,AA,1129,N465AA,154,150,129,53,49,ATL,DFW,732,7,18,0,,0,0,0,4,0,49
2008,2,22,5,2201,2005,2326,2135,AA,1129,N470AA,145,150,122,111,116,ATL,DFW,732,6,17,0,,0,25,0,0,0,86
2008,2,25,1,2041,2005,2201,2135,AA,1129,N445AA,140,150,122,26,36,ATL,DFW,732,5,13,0,,0,1,0,0,0,25
2008,2,26,2,2021,2005,2144,2135,AA,1129,N410AA,143,150,119,9,16,ATL,DFW,732,8,16,0,,0,NA,NA,NA,NA,NA
2008,2,29,5,2032,2005,2151,2135,AA,1129,N207AA,139,150,117,16,27,ATL,DFW,732,8,14,0,,0,0,0,4,0,12
2008,2,21,4,633,610,836,820,AA,1142,N489AA,123,130,101,16,23,ATL,LGA,761,7,15,0,,0,16,0,0,0,0
2008,2,4,1,1935,1855,2055,2030,AA,1167,N468AA,140,155,117,25,40,ATL,DFW,732,7,16,0,,0,0,0,0,0,25
